
Colorado; 08089; Otero County; 16,489; 38,350; 48,119; 60,750; 26,161; 32,727; 35,680
Colorado; 08091; Ouray County; 19,555; 44,790; 54,581; 67,454; 31,520; 39,189; 42,088
Colorado; 08093; Park County; 19,275; 43,567; 53,354; 68,452; 29,969; 37,962; 40,872
Colorado; 08095; Phillips County; 16,629; 38,350; 48,119; 60,080; 26,130; 32,727; 35,680
Colorado; 08097; Pitkin County; 23,617; 51,229; 61,042; 78,586; 35,358; 45,651; 48,496
Colorado; 08099; Prowers County; 16,365; 38,350; 48,119; 60,485; 26,851; 32,727; 35,680
Colorado; 08101; Pueblo County; 16,972; 39,760; 49,534; 61,904; 26,647; 34,142; 37,084
Colorado; 08103; Rio Blanco County; 18,419; 40,857; 50,634; 63,089; 29,122; 35,242; 38,175
Colorado; 08105; Rio Grande County; 16,365; 38,350; 48,119; 61,358; 26,835; 32,727; 35,680
Colorado; 08107; Routt County; 19,866; 45,432; 55,225; 67,454; 31,097; 39,833; 42,727
Colorado; 08109; Saguache County; 16,349; 38,350; 48,119; 61,109; 26,835; 32,727; 35,680
Colorado; 08111; San Juan County; 17,485; 40,261; 50,037; 62,714; 28,167; 34,645; 37,582
Colorado; 08113; San Miguel County; 20,333; 46,106; 55,901; 72,677; 31,849; 40,509; 43,398
Colorado; 08115; Sedgwick County; 16,629; 38,350; 48,119; 60,080; 26,130; 32,727; 35,680
Colorado; 08117; Summit County; 21,143; 47,391; 57,191; 73,924; 32,522; 41,799; 44,676
Colorado; 08119; Teller County; 18,295; 43,003; 52,788; 68,156; 29,107; 37,396; 40,311
Colorado; 08121; Washington County; 16,629; 38,350; 48,119; 60,080; 26,130; 32,727; 35,680
Colorado; 08123; Weld County; 17,641; 39,964; 49,738; 63,775; 27,415; 34,346; 37,286
Colorado; 08125; Yuma County; 16,629; 38,350; 48,119; 60,080; 26,130; 32,727; 35,680
Connecticut; 09001; Fairfield County; 25,105; 54,298; 64,093; 79,193; 38,010; 47,099; 49,979
Connecticut; 09003; Hartford County; 20,972; 47,146; 56,917; 69,553; 32,353; 39,923; 42,843
Connecticut; 09005; Litchfield County; 19,734; 46,086; 55,854; 69,616; 31,948; 38,860; 41,786
Connecticut; 09007; Middlesex County; 21,545; 47,473; 57,246; 70,408; 32,447; 40,252; 43,170
Connecticut; 09009; New Haven County; 21,978; 47,660; 57,433; 70,284; 33,148; 40,439; 43,356
Connecticut; 09011; New London County; 20,848; 46,071; 55,839; 68,605; 32,057; 38,845; 41,770
Connecticut; 09013; Tolland County; 20,972; 47,146; 56,917; 69,553; 32,353; 39,923; 42,843
Connecticut; 09015; Windham County; 18,944; 44,092; 53,853; 66,693; 30,032; 36,859; 39,796
Delaware; 10001; Kent County; 20,813; 41,460; 51,076; 63,910; 31,594; 38,150; 41,101
Delaware; 10003; New Castle County; 22,457; 45,435; 55,064; 67,650; 34,038; 42,138; 45,057
Delaware; 10005; Sussex County; 19,952; 40,471; 50,083; 63,341; 30,666; 37,157; 40,116
District of Columbia; 11001; District of Columbia; 28,454; 54,842; 68,574; 88,163; 41,091; 48,959; 51,904
Florida; 12001; Alachua County; 19,287; 39,972; 48,604; 62,189; 30,279; 36,926; 39,744
Florida; 12003; Baker County; 15,158; 36,348; 44,969; 56,920; 27,291; 33,290; 36,139
Florida; 12005; Bay County; 19,464; 39,705; 48,337; 60,835; 29,983; 36,659; 39,480
Florida; 12007; Bradford County; 15,746; 37,250; 45,874; 56,096; 28,119; 34,195; 37,036
Florida; 12009; Brevard County; 18,890; 41,199; 49,836; 62,425; 30,974; 38,157; 40,966
Florida; 12011; Broward County; 24,387; 47,737; 56,395; 71,903; 36,180; 44,716; 47,471
Florida; 12013; Calhoun County; 17,553; 37,324; 45,948; 56,390; 27,542; 34,270; 37,110
Florida; 12015; Charlotte County; 19,581; 41,377; 50,014; 64,206; 30,042; 38,335; 41,143
Florida; 12017; Citrus County; 18,112; 38,034; 46,660; 59,260; 28,844; 34,982; 37,816
Florida; 12019; Clay County; 19,567; 41,007; 49,643; 60,938; 30,944; 37,965; 40,775
Florida; 12021; Collier County; 23,035; 45,178; 53,827; 65,942; 35,026; 42,149; 44,925
Florida; 12023; Columbia County; 17,009; 37,916; 46,541; 57,009; 28,149; 34,863; 37,699
Florida; 12027; DeSoto County; 17,965; 37,842; 46,467; 56,493; 28,134; 34,789; 37,625
Florida; 12029; Dixie County; 16,671; 36,348; 44,969; 55,066; 27,306; 33,290; 36,139
Florida; 12031; Duval County; 19,567; 41,007; 49,643; 60,938; 30,944; 37,965; 40,775
Florida; 12033; Escambia County; 19,273; 39,469; 48,100; 61,306; 30,116; 36,421; 39,244
Florida; 12035; Flagler County; 19,816; 42,649; 51,290; 65,162; 31,388; 39,612; 42,408
Florida; 12037; Franklin County; 17,538; 37,324; 45,948; 56,376; 27,527; 34,270; 37,110
Florida; 12039; Gadsden County; 19,640; 41,599; 50,236; 62,778; 30,767; 38,558; 41,363
Florida; 12041; Gilchrist County; 19,287; 39,972; 48,604; 62,189; 30,279; 36,926; 39,744
Florida; 12043; Glades County; 18,406; 38,448; 47,076; 57,376; 28,962; 35,397; 38,228
Florida; 12045; Gulf County; 17,553; 37,324; 45,948; 56,390; 27,542; 34,270; 37,110
Florida; 12047; Hamilton County; 16,671; 36,348; 44,969; 55,066; 27,306; 33,290; 36,139
Florida; 12049; Hardee County; 17,965; 37,842; 46,467; 56,699; 28,652; 34,789; 37,625
Florida; 12051; Hendry County; 17,583; 38,433; 47,061; 57,156; 29,140; 35,383; 38,214
Florida; 12053; Hernando County; 20,037; 41,835; 50,474; 62,145; 31,196; 38,795; 41,599
Florida; 12055; Highlands County; 18,626; 38,655; 47,283; 58,436; 28,652; 35,605; 38,435
Florida; 12057; Hillsborough County; 20,037; 41,835; 50,474; 62,145; 31,196; 38,795; 41,599
Florida; 12059; Holmes County; 17,171; 36,910; 45,532; 56,243; 27,631; 33,854; 36,698
Florida; 12061; Indian River County; 18,773; 41,939; 50,578; 61,968; 30,663; 38,899; 41,702
Florida; 12063; Jackson County; 15,628; 36,407; 45,028; 55,051; 27,335; 33,350; 36,197
Florida; 12065; Jefferson County; 19,640; 41,599; 50,236; 62,778; 30,767; 38,558; 41,363
Florida; 12067; Lafayette County; 16,671; 36,348; 44,969; 55,066; 27,306; 33,290; 36,139
Florida; 12069; Lake County; 21,991; 43,211; 51,854; 63,646; 33,089; 40,176; 42,968
Florida; 12071; Lee County; 21,844; 42,871; 51,513; 64,838; 32,823; 39,834; 42,629
Florida; 12073; Leon County; 19,640; 41,599; 50,236; 62,778; 30,767; 38,558; 41,363
Florida; 12075; Levy County; 16,995; 36,688; 45,310; 55,743; 27,498; 33,631; 36,477
Florida; 12077; Liberty County; 17,553; 37,324; 45,948; 56,390; 27,542; 34,270; 37,110
Florida; 12079; Madison County; 17,553; 37,324; 45,948; 56,390; 27,542; 34,270; 37,110
Florida; 12081; Manatee County; 22,344; 44,616; 53,264; 65,825; 33,562; 41,585; 44,366
Florida; 12083; Marion County; 19,170; 39,365; 47,996; 59,569; 29,450; 36,317; 39,141
Florida; 12085; Martin County; 20,757; 41,983; 50,622; 63,116; 30,781; 38,944; 41,746
Florida; 12087; Monroe County; 22,917; 47,840; 56,498; 73,493; 35,855; 44,820; 47,574
Florida; 12089; Nassau County; 19,567; 41,007; 49,643; 60,938; 30,944; 37,965; 40,775
Florida; 12091; Okaloosa County; 19,170; 40,415; 49,049; 62,793; 30,811; 37,371; 40,186
Florida; 12093; Okeechobee County; 18,597; 38,626; 47,254; 58,966; 28,888; 35,575; 38,405
Florida; 12095; Orange County; 21,991; 43,211; 51,854; 63,646; 33,089; 40,176; 42,968
Florida; 12097; Osceola County; 21,991; 43,211; 51,854; 63,646; 33,089; 40,176; 42,968
Florida; 12099; Palm Beach County; 22,917; 46,273; 54,926; 70,461; 35,234; 43,247; 46,014
Florida; 12101; Pasco County; 20,037; 41,835; 50,474; 62,145; 31,196; 38,795; 41,599
Florida; 12103; Pinellas County; 20,037; 41,835; 50,474; 62,145; 31,196; 38,795; 41,599
Florida; 12105; Polk County; 18,655; 39,306; 47,936; 58,966; 29,583; 36,258; 39,082
Florida; 12107; Putnam County; 17,112; 36,821; 45,443; 55,213; 27,720; 33,765; 36,610
Florida; 12113; Santa Rosa County; 19,273; 39,469; 48,100; 61,306; 30,116; 36,421; 39,244
Florida; 12115; Sarasota County; 22,344; 44,616; 53,264; 65,825; 33,562; 41,585; 44,366
Florida; 12117; Seminole County; 21,991; 43,211; 51,854; 63,646; 33,089; 40,176; 42,968
Florida; 12119; Sumter County; 16,730; 36,377; 44,998; 55,669; 27,320; 33,320; 36,168
Florida; 12121; Suwannee County; 15,275; 36,348; 44,969; 55,169; 27,306; 33,290; 36,139
Florida; 12123; Taylor County; 17,685; 37,531; 46,156; 56,022; 28,356; 34,477; 37,316
Florida; 12125; Union County; 16,980; 37,324; 45,948; 56,994; 28,075; 34,270; 37,110
Florida; 12127; Volusia County; 19,126; 41,673; 50,311; 62,307; 30,737; 38,632; 41,437
Florida; 12129; Wakulla County; 19,037; 39,188; 47,818; 59,363; 29,835; 36,139; 38,964
Florida; 12131; Walton County; 18,494; 38,522; 47,150; 57,627; 28,755; 35,472; 38,302
Florida; 12133; Washington County; 15,305; 36,348; 44,969; 56,670; 26,048; 33,290; 36,139
Georgia; 13001; Appling County; 16,452; 34,020; 41,553; 50,277; 26,579; 32,203; 35,131
Georgia; 13003; Atkinson County; 16,467; 34,020; 41,553; 50,729; 26,306; 32,203; 35,131
Georgia; 13005; Bacon County; 16,467; 34,020; 41,553; 50,729; 26,306; 32,203; 35,131
Georgia; 13007; Baker County; 17,384; 35,503; 43,041; 53,273; 27,426; 33,690; 36,607
Georgia; 13009; Baldwin County; 16,046; 35,397; 42,934; 51,707; 26,896; 33,584; 36,501
Georgia; 13011; Banks County; 16,753; 34,338; 41,872; 50,623; 26,866; 32,521; 35,448
Georgia; 13013; Barrow County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13015; Bartow County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13017; Ben Hill County; 15,039; 34,111; 41,644; 50,307; 26,125; 32,294; 35,222
Georgia; 13019; Berrien County; 16,377; 34,020; 41,553; 50,443; 25,913; 32,203; 35,131
Georgia; 13021; Bibb County; 17,775; 35,624; 43,162; 52,355; 28,001; 33,812; 36,727
Georgia; 13023; Bleckley County; 15,415; 34,020; 41,553; 50,428; 25,898; 32,203; 35,131
Georgia; 13025; Brantley County; 17,399; 35,170; 42,707; 53,604; 27,607; 33,356; 36,276
Georgia; 13027; Brooks County; 17,625; 35,442; 42,980; 53,333; 27,184; 33,630; 36,547
Georgia; 13029; Bryan County; 19,790; 38,060; 45,606; 56,510; 30,180; 36,256; 39,151
Georgia; 13031; Bulloch County; 17,219; 35,094; 42,631; 51,406; 27,002; 33,280; 36,200
Georgia; 13033; Burke County; 17,640; 35,548; 43,086; 53,303; 27,850; 33,736; 36,652
Georgia; 13035; Butts County; 16,001; 35,624; 43,162; 54,583; 27,668; 33,812; 36,727
Georgia; 13037; Calhoun County; 16,467; 34,020; 41,553; 50,804; 26,563; 32,203; 35,131
Georgia; 13039; Camden County; 18,106; 36,032; 43,572; 55,140; 27,653; 34,222; 37,134
Georgia; 13043; Candler County; 16,452; 34,020; 41,553; 50,277; 26,579; 32,203; 35,131
Georgia; 13045; Carroll County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13047; Catoosa County; 17,700; 35,851; 43,390; 52,626; 27,698; 34,039; 36,953
Georgia; 13049; Charlton County; 16,467; 34,020; 41,553; 50,729; 26,306; 32,203; 35,131
Georgia; 13051; Chatham County; 19,790; 38,060; 45,606; 56,510; 30,180; 36,256; 39,151
Georgia; 13053; Chattahoochee County; 17,895; 35,760; 43,299; 53,499; 27,865; 33,948; 36,863
Georgia; 13055; Chattooga County; 14,994; 34,020; 41,553; 50,111; 25,716; 32,203; 35,131
Georgia; 13057; Cherokee County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13059; Clarke County; 17,925; 37,379; 44,923; 55,667; 28,394; 35,572; 38,474
Georgia; 13061; Clay County; 16,467; 34,020; 41,553; 50,804; 26,563; 32,203; 35,131
Georgia; 13063; Clayton County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13065; Clinch County; 16,467; 34,020; 41,553; 50,729; 26,306; 32,203; 35,131
Georgia; 13067; Cobb County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13069; Coffee County; 16,452; 34,020; 41,553; 50,488; 26,215; 32,203; 35,131
Georgia; 13071; Colquitt County; 16,482; 34,020; 41,553; 50,096; 26,548; 32,203; 35,131
Georgia; 13073; Columbia County; 17,640; 35,548; 43,086; 53,303; 27,850; 33,736; 36,652
Georgia; 13075; Cook County; 16,467; 34,020; 41,553; 51,436; 26,140; 32,203; 35,131
Georgia; 13077; Coweta County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13079; Crawford County; 17,775; 35,624; 43,162; 52,355; 28,001; 33,812; 36,727
Georgia; 13081; Crisp County; 16,467; 34,020; 41,553; 50,638; 26,049; 32,203; 35,131
Georgia; 13083; Dade County; 17,700; 35,851; 43,390; 52,626; 27,698; 34,039; 36,953
Georgia; 13085; Dawson County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13087; Decatur County; 15,746; 35,155; 42,692; 51,436; 26,261; 33,341; 36,261
Georgia; 13089; DeKalb County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13091; Dodge County; 16,122; 34,020; 41,553; 51,256; 25,671; 32,203; 35,131
Georgia; 13093; Dooly County; 16,467; 34,020; 41,553; 50,623; 26,231; 32,203; 35,131
Georgia; 13095; Dougherty County; 17,384; 35,503; 43,041; 53,273; 27,426; 33,690; 36,607
Georgia; 13097; Douglas County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13099; Early County; 16,467; 34,020; 41,553; 50,804; 26,563; 32,203; 35,131
Georgia; 13101; Echols County; 17,625; 35,442; 42,980; 53,333; 27,184; 33,630; 36,547
Georgia; 13103; Effingham County; 19,790; 38,060; 45,606; 56,510; 30,180; 36,256; 39,151
Georgia; 13105; Elbert County; 16,467; 34,020; 41,553; 50,578; 26,291; 32,203; 35,131
Georgia; 13107; Emanuel County; 15,009; 34,020; 41,553; 50,277; 25,383; 32,203; 35,131
Georgia; 13109; Evans County; 16,452; 34,020; 41,553; 50,277; 26,579; 32,203; 35,131
Georgia; 13111; Fannin County; 15,205; 34,383; 41,917; 50,533; 26,911; 32,567; 35,493
Georgia; 13113; Fayette County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13115; Floyd County; 17,114; 35,639; 43,177; 52,325; 26,790; 33,827; 36,742
Georgia; 13117; Forsyth County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13119; Franklin County; 16,753; 34,338; 41,872; 50,623; 26,866; 32,521; 35,448
Georgia; 13121; Fulton County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13123; Gilmer County; 17,700; 35,533; 43,071; 53,092; 27,895; 33,721; 36,637
Georgia; 13125; Glascock County; 15,535; 34,020; 41,553; 50,096; 25,398; 32,203; 35,131
Georgia; 13127; Glynn County; 17,399; 35,170; 42,707; 53,604; 27,607; 33,356; 36,276
Georgia; 13129; Gordon County; 17,700; 36,244; 43,784; 52,731; 27,290; 34,434; 37,345
Georgia; 13131; Grady County; 14,979; 34,020; 41,553; 51,662; 26,548; 32,203; 35,131
Georgia; 13133; Greene County; 16,467; 34,020; 41,553; 50,578; 26,291; 32,203; 35,131
Georgia; 13135; Gwinnett County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13137; Habersham County; 17,760; 35,578; 43,117; 51,963; 27,335; 33,766; 36,682
Georgia; 13139; Hall County; 20,451; 38,907; 46,456; 56,329; 30,528; 37,106; 39,994
Georgia; 13141; Hancock County; 16,467; 34,020; 41,553; 50,578; 26,291; 32,203; 35,131
Georgia; 13143; Haralson County; 16,482; 34,020; 41,553; 52,234; 26,336; 32,203; 35,131
Georgia; 13145; Harris County; 17,895; 35,760; 43,299; 53,499; 27,865; 33,948; 36,863
Georgia; 13147; Hart County; 16,467; 34,020; 41,553; 50,066; 26,563; 32,203; 35,131
Georgia; 13149; Heard County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13151; Henry County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13153; Houston County; 18,497; 36,517; 44,058; 55,802; 28,182; 34,707; 37,616
Georgia; 13155; Irwin County; 16,467; 34,020; 41,553; 50,684; 26,397; 32,203; 35,131
Georgia; 13157; Jackson County; 18,121; 36,048; 43,587; 52,701; 28,379; 34,237; 37,149
Georgia; 13159; Jasper County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13161; Jeff Davis County; 16,452; 34,020; 41,553; 50,277; 26,579; 32,203; 35,131
Georgia; 13163; Jefferson County; 15,535; 34,020; 41,553; 50,096; 25,716; 32,203; 35,131
Georgia; 13165; Jenkins County; 15,535; 34,020; 41,553; 50,096; 25,398; 32,203; 35,131
Georgia; 13167; Johnson County; 15,836; 34,262; 41,796; 51,195; 26,760; 32,446; 35,372
Georgia; 13169; Jones County; 17,775; 35,624; 43,162; 52,355; 28,001; 33,812; 36,727
Georgia; 13171; Lamar County; 17,069; 34,746; 42,282; 52,054; 26,624; 32,931; 35,854
Georgia; 13173; Lanier County; 17,625; 35,442; 42,980; 53,333; 27,184; 33,630; 36,547
Georgia; 13175; Laurens County; 16,467; 34,020; 41,553; 51,301; 26,594; 32,203; 35,131
Georgia; 13177; Lee County; 17,384; 35,503; 43,041; 53,273; 27,426; 33,690; 36,607
Georgia; 13179; Liberty County; 17,474; 35,276; 42,813; 53,589; 27,683; 33,463; 36,381
Georgia; 13181; Lincoln County; 16,467; 34,020; 41,553; 50,578; 26,291; 32,203; 35,131
Georgia; 13183; Long County; 16,618; 34,232; 41,766; 51,813; 26,745; 32,415; 35,342
Georgia; 13185; Lowndes County; 17,625; 35,442; 42,980; 53,333; 27,184; 33,630; 36,547
Georgia; 13187; Lumpkin County; 16,858; 36,955; 44,498; 55,305; 28,561; 35,147; 38,052
Georgia; 13193; Macon County; 16,467; 34,020; 41,553; 50,623; 26,231; 32,203; 35,131
Georgia; 13195; Madison County; 17,925; 37,379; 44,923; 55,667; 28,394; 35,572; 38,474
Georgia; 13197; Marion County; 17,895; 35,760; 43,299; 53,499; 27,865; 33,948; 36,863
Georgia; 13189; McDuffie County; 17,640; 35,548; 43,086; 53,303; 27,850; 33,736; 36,652
Georgia; 13191; McIntosh County; 17,399; 35,170; 42,707; 53,604; 27,607; 33,356; 36,276
Georgia; 13199; Meriwether County; 16,918; 34,580; 42,115; 50,849; 26,533; 32,764; 35,688
Georgia; 13201; Miller County; 15,986; 34,020; 41,553; 50,548; 26,548; 32,203; 35,131
Georgia; 13205; Mitchell County; 14,994; 34,020; 41,553; 50,111; 25,958; 32,203; 35,131
Georgia; 13207; Monroe County; 17,474; 35,261; 42,798; 51,587; 27,698; 33,447; 36,366
Georgia; 13209; Montgomery County; 15,866; 34,020; 41,553; 51,256; 26,458; 32,203; 35,131
Georgia; 13211; Morgan County; 17,039; 34,943; 42,479; 51,195; 26,579; 33,129; 36,050
Georgia; 13213; Murray County; 17,054; 34,716; 42,251; 50,909; 27,169; 32,901; 35,824
Georgia; 13215; Muscogee County; 17,895; 35,760; 43,299; 53,499; 27,865; 33,948; 36,863
Georgia; 13217; Newton County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13219; Oconee County; 17,925; 37,379; 44,923; 55,667; 28,394; 35,572; 38,474
Georgia; 13221; Oglethorpe County; 17,925; 37,379; 44,923; 55,667; 28,394; 35,572; 38,474
Georgia; 13223; Paulding County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13225; Peach County; 17,099; 34,822; 42,358; 53,168; 26,639; 33,007; 35,929
Georgia; 13227; Pickens County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13229; Pierce County; 16,467; 34,020; 41,553; 50,729; 26,306; 32,203; 35,131
Georgia; 13231; Pike County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13233; Polk County; 16,392; 34,973; 42,509; 51,557; 26,684; 33,159; 36,080
Georgia; 13235; Pulaski County; 15,866; 34,020; 41,553; 52,219; 26,458; 32,203; 35,131
Georgia; 13237; Putnam County; 15,836; 34,020; 41,553; 52,204; 25,429; 32,203; 35,131
Georgia; 13239; Quitman County; 16,467; 34,020; 41,553; 50,804; 26,563; 32,203; 35,131
Georgia; 13241; Rabun County; 17,730; 35,548; 43,086; 52,821; 27,562; 33,736; 36,652
Georgia; 13243; Randolph County; 16,467; 34,020; 41,553; 50,804; 26,563; 32,203; 35,131
Georgia; 13245; Richmond County; 17,640; 35,548; 43,086; 53,303; 27,850; 33,736; 36,652
Georgia; 13247; Rockdale County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13249; Schley County; 16,467; 34,020; 41,553; 50,623; 26,231; 32,203; 35,131
Georgia; 13251; Screven County; 15,535; 34,020; 41,553; 50,096; 25,398; 32,203; 35,131
Georgia; 13253; Seminole County; 15,986; 34,020; 41,553; 50,548; 26,548; 32,203; 35,131
Georgia; 13255; Spalding County; 21,007; 39,527; 47,078; 56,931; 31,511; 37,728; 40,612
Georgia; 13257; Stephens County; 15,129; 34,262; 41,796; 50,382; 26,790; 32,446; 35,372
Georgia; 13259; Stewart County; 16,467; 34,020; 41,553; 50,804; 26,563; 32,203; 35,131
Georgia; 13261; Sumter County; 16,076; 34,686; 42,221; 50,894; 26,397; 32,871; 35,794
Georgia; 13263; Talbot County; 17,520; 35,336; 42,874; 51,993; 27,063; 33,523; 36,441
Georgia; 13265; Taliaferro County; 16,467; 34,020; 41,553; 50,578; 26,291; 32,203; 35,131
Georgia; 13267; Tattnall County; 16,482; 34,020; 41,553; 51,105; 26,563; 32,203; 35,131
Georgia; 13269; Taylor County; 16,467; 34,020; 41,553; 50,623; 26,231; 32,203; 35,131
Georgia; 13271; Telfair County; 15,866; 34,020; 41,553; 51,256; 26,458; 32,203; 35,131
Georgia; 13273; Terrell County; 17,384; 35,503; 43,041; 53,273; 27,426; 33,690; 36,607
Georgia; 13275; Thomas County; 17,189; 34,898; 42,433; 51,933; 27,350; 33,083; 36,005
Georgia; 13277; Tift County; 16,813; 34,413; 41,948; 51,256; 26,942; 32,597; 35,523
Georgia; 13279; Toombs County; 14,979; 34,020; 41,553; 51,707; 26,563; 32,203; 35,131
Georgia; 13281; Towns County; 17,730; 35,548; 43,086; 52,761; 27,562; 33,736; 36,652
